variant,model,rep,wall_batch_s,sampler_s_per_chain,warmup_s,sampling_s,n_leapfrog_total,n_leapfrog_sampling,divergences,div_rate,treedepth_hits,td_rate,accept_mean,ess_bulk_min,ess_bulk_geomean,ess_tail_min,rhat_max,ess_per_sec,ess_per_grad
w2_adam_b50_shr,bym2_offset_only,0.0,15.174,11.100249999999999,5.422707500000001,5.6775424999999995,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.26573467773823645,1.575076170684833e-05
w2_adam_b50_shr,diamonds,1.0,2.633,2.5147375,1.2530425,1.2807475,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,1.531431067223699,1.575076170684833e-05
w2_adam_b50_shr,dogs_hierarchical,1.0,0.919,0.69295825,0.33784,0.34905200000000003,47861.0,23379.0,-4.0,-0.001,-4.0,-0.001,,1503.288432,3920.181778,1801.903212,1.003418,1702.843651216686,0.03140946557740123
w2_adam_b50_shr,eight_schools_centered,1.0,0.044,0.028119425,0.013265575,0.01485385,155554.0,73221.0,-4.0,-0.001,-4.0,-0.001,,52.983151,272.870699,77.791952,1.069585,999.6820943396226,0.00036906882187811283
w2_adam_b50_shr,eight_schools_noncentered,1.0,0.026,0.0157106825,0.0081372125,0.00785667,70496.0,34047.0,-4.0,-0.001,-4.0,-0.001,,1567.165966,2899.574952,1495.6723,1.003275,60275.614076923084,0.022278601813942908
w2_adam_b50_shr,garch11,1.0,0.283,0.2644625,0.13696025,0.12003875,74963.0,36055.0,-4.0,-0.001,-4.0,-0.001,,874.059591,1242.999863,1182.222001,1.004994,3225.312143911439,0.011772956251767842
w2_adam_b50_shr,gp_regr,1.0,0.064,0.05759715,0.0292463,0.028350849999999997,47039.0,22966.0,-4.0,-0.001,-4.0,-0.001,,3672.375325,3915.185753,2350.322229,1.00162,50991.753671875005,0.07941988159602076
w2_adam_b50_shr,hier_2pl,1.0,84.846,71.17445000000001,37.551125,33.623325,240742.0,114477.0,-4.0,-0.001,-4.0,-0.001,,5.901794,13.912374,4.032258,1.820234,0.06575688895174786,2.6261943327044247e-05
w2_adam_b50_shr,kidscore_momiq,1.0,0.378,0.35058675,0.17778449999999998,0.17421399999999998,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,10.667349206349206,1.575076170684833e-05
w2_adam_b50_shr,kronecker_gp,1.0,40.254,33.31385,16.477674999999998,16.836175,372197.0,186873.0,-4.0,-0.001,-4.0,-0.001,,6.575522,20.85017,4.032258,1.865698,0.1658182322531837,1.76667786145509e-05
w2_adam_b50_shr,logmesquite_logvash,1.0,0.129,0.1016702,0.05644325,0.045379225,191234.0,78742.0,-4.0,-0.001,-4.0,-0.001,,81.543162,220.070179,164.182835,1.037908,696.9501025641025,0.000426405147620193
w2_adam_b50_shr,lotka_volterra,1.0,6.327,4.2848975,2.797805,1.7450025,188907.0,93084.0,-4.0,-0.001,-4.0,-0.001,,44.697109,785.515202,90.413468,1.091196,5.287721400686147,0.00026332690585601507
w2_adam_b50_shr,low_dim_gauss_mix,1.0,11.229,5.97442,3.40065,2.57377,133480.0,58004.0,-4.0,-0.001,-4.0,-0.001,,7.179681,7.277881,4.032258,1.530052,0.6434263068839612,5.4128213964638895e-05
w2_adam_b50_shr,lsat_model,1.5,9.253499999999999,6.6656337500000005,4.175395,2.49023875,152897.5,56909.5,-4.0,-0.001,-4.0,-0.001,,84.43626900000001,398.1355065,183.2944885,1.29211,12.576454156772495,0.0006138998871759815
w2_adam_b50_shr,pilots,1.0,0.21,0.16801625,0.0882938,0.079795725,511785.0,240732.0,-4.0,-0.001,-4.0,-0.001,,4.825033,501.933666,11.425659,2.507545,23.88630198019802,9.741562042671187e-06
w2_adam_b50_shr,radon_partially_pooled_noncentered,1.0,26.18,24.796625,12.4366025,12.5099,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.15576084797555387,1.575076170684833e-05
w2_adam_b50_shr,radon_variable_intercept_slope_noncentered,1.0,3.136,2.24579425,1.2152202499999998,1.0305739999999999,191859.0,87623.0,-4.0,-0.001,-4.0,-0.001,,4.311474,7.115084,4.032258,4.00633,1.374832270408163,2.247209669601113e-05
w2_adam_b50_shr,wells_dist100_model,1.0,0.879,0.7620677499999999,0.41364975,0.36346100000000003,54468.0,26282.0,-4.0,-0.001,-4.0,-0.001,,932.075393,950.534833,1236.753053,1.003347,1054.1315848375452,0.01711234840640376
w2_adam_b50_shr_c3,accel_gp,1.5,2.5785,1.37970725,0.9599343749999999,0.41977287499999993,394308.0,177067.5,-4.0,-0.001,-4.0,-0.001,,4.1691755,4.8674975,inf,-inf,4.213579947380747,1.191781042692232e-05
w2_adam_b50_shr_c3,blr,1.0,0.103,0.08788145,0.045781575,0.042099875,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,39.1481359223301,1.575076170684833e-05
w2_adam_b50_shr_c3,bym2_offset_only,0.0,12.645,9.9053825,4.95744,4.9479425,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.3188816132858837,1.575076170684833e-05
w2_adam_b50_shr_c3,diamonds,1.0,2.719,2.5740425,1.35773,1.2163125000000001,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,1.482993012136815,1.575076170684833e-05
w2_adam_b50_shr_c3,dogs_hierarchical,1.0,1.038,0.8246932499999999,0.40818575,0.41650750000000003,51105.0,25127.0,-4.0,-0.001,-4.0,-0.001,,1611.163122,3916.447499,1486.052744,1.002752,1593.5406223506743,0.03152652621074259
w2_adam_b50_shr_c3,eight_schools_centered,1.0,0.039,0.026376025000000004,0.012889099999999999,0.01369695,165587.0,79652.0,-4.0,-0.001,-4.0,-0.001,,90.384023,226.739284,98.527457,1.039167,1939.9868974358972,0.0005372103098420774
w2_adam_b50_shr_c3,eight_schools_noncentered,1.0,0.025,0.015949520000000002,0.0081151475,0.0078343725,73284.0,35867.0,-4.0,-0.001,-4.0,-0.001,,1512.262185,2597.594716,1306.658374,1.003099,63010.924375,0.020615947119448155
w2_adam_b50_shr_c3,garch11,1.0,0.311,0.2907105,0.14554425000000001,0.144899,76427.0,36314.0,-4.0,-0.001,-4.0,-0.001,,902.634547,1073.552733,1151.410663,1.006827,2829.575382445141,0.011810414473942455
w2_adam_b50_shr_c3,gp_regr,1.0,0.088,0.0676924,0.034115475,0.0314534,45577.0,22503.0,-4.0,-0.001,-4.0,-0.001,,3073.372602,3518.537839,2318.881717,1.00192,33773.3252967033,0.06745325378047977
w2_adam_b50_shr_c3,hier_2pl,1.0,91.15,80.9106,43.408675,33.101575,227859.0,100394.0,-4.0,-0.001,-4.0,-0.001,,5.980767,14.873572,4.032258,1.812837,0.0656145584201865,2.6862657446636135e-05
w2_adam_b50_shr_c3,kidscore_momiq,1.0,0.386,0.34465475,0.17220675,0.172448,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,10.446264248704662,1.575076170684833e-05
w2_adam_b50_shr_c3,kronecker_gp,1.0,48.093,42.4013,19.510775,22.890525,406263.0,211248.0,-4.0,-0.001,-4.0,-0.001,,19.824386,272.127751,47.620431,1.148366,0.37290519544035217,4.879692711371698e-05
w2_adam_b50_shr_c3,logmesquite_logvash,1.0,0.13,0.10453435,0.056230050000000004,0.0483043,208896.0,91892.0,-4.0,-0.001,-4.0,-0.001,,7.265586,9.033869,4.032258,1.560929,44.849296296296295,3.4780876608455884e-05
w2_adam_b50_shr_c3,lotka_volterra,1.0,8.28,4.7668099999999995,2.8532,2.12502,179121.0,103225.0,-4.0,-0.001,-4.0,-0.001,,7.458517,25.597964,86.411324,1.496921,1.0588468199886427,4.20691119734675e-05
w2_adam_b50_shr_c3,low_dim_gauss_mix,1.0,12.309,7.216732499999999,4.1346375,3.058785,140680.0,60086.0,-4.0,-0.001,-4.0,-0.001,,7.224835,7.287084,4.032258,1.534914,0.5869554797302786,5.1562247654250784e-05
w2_adam_b50_shr_c3,lsat_model,1.0,6.331,5.8438225,3.8150225,2.0288,137970.0,47520.0,-4.0,-0.001,-4.0,-0.001,,207.064909,735.172722,305.867994,1.020081,33.189109619333436,0.0015229416032470826
w2_adam_b50_shr_c3,pilots,1.0,0.25,0.195197425,0.099237025,0.0959604,499522.0,259650.0,-4.0,-0.001,-4.0,-0.001,,4.620323,374.715625,12.527862,2.882657,17.80866,8.974255267892769e-06
w2_adam_b50_shr_c3,radon_partially_pooled_noncentered,1.0,26.118,25.0107,12.84235,12.16835,255977.0,127973.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.1562321387548817,1.5752423069260127e-05
w2_adam_b50_shr_c3,radon_variable_intercept_slope_noncentered,1.0,3.179,2.199,0.94109775,1.1281050000000001,188881.0,86453.0,-4.0,-0.001,-4.0,-0.001,,4.289536,7.183363,4.032258,4.178401,1.3475882352941178,2.2710256722486644e-05
w2_adam_b50_shr_c3,wells_dist100_model,1.0,0.876,0.7966387500000001,0.41366500000000006,0.3903,61412.0,30063.0,-4.0,-0.001,-4.0,-0.001,,857.001177,877.244495,971.848278,1.003399,1001.2998253424657,0.014155481764725314
w2_da_b50_shr_avg,accel_gp,1.5,1.5425,0.8133436249999999,0.47145737499999996,0.34188625,207250.0,88362.5,-4.0,-0.001,-4.0,-0.001,,4.3098035,18.638208499999998,10.980299500000001,4.053953,3.215279520973735,2.096825001861385e-05
w2_da_b50_shr_avg,blr,1.0,0.075,0.047647932500000004,0.032515825,0.015117707499999999,104053.0,35125.0,-4.0,-0.001,-4.0,-0.001,,4.251388,4.331465,11.069391,4.456975,56.68517333333334,4.085790895024651e-05
w2_da_b50_shr_avg,bym2_offset_only,0.0,20.951,17.97562,7.565735,10.409885000000001,437693.0,241500.0,-4.0,-0.001,-4.0,-0.001,,4.244116,50.738535,10.584441,4.554663,0.2025734332490096,9.696559003685231e-06
w2_da_b50_shr_avg,diamonds,1.0,4.437,3.11174,1.2802250000000002,1.831515,330617.0,191330.0,-4.0,-0.001,-4.0,-0.001,,4.338483,213.897978,10.91641,3.837122,0.9777964841108857,1.4656783709092661e-05
w2_da_b50_shr_avg,dogs_hierarchical,1.0,0.921,0.7418375,0.399926,0.34010050000000003,52934.0,23874.0,-4.0,-0.001,-4.0,-0.001,,1640.1375,3916.777021,1779.436102,1.003981,1780.8224755700326,0.03038473295170344
w2_da_b50_shr_avg,eight_schools_centered,1.0,0.04,0.0317214,0.012507774999999999,0.017402300000000002,168325.0,87836.0,-4.0,-0.001,-4.0,-0.001,,65.272941,294.948853,67.760873,1.070379,1517.9753720930235,0.0003877792425367593
w2_da_b50_shr_avg,eight_schools_noncentered,1.0,0.03,0.0186740975,0.009910355,0.0089294725,73879.0,34551.0,-4.0,-0.001,-4.0,-0.001,,1558.196968,2986.27338,1515.75441,1.002418,50009.26646666667,0.02139293172426102
w2_da_b50_shr_avg,garch11,1.0,0.258,0.2435555,0.133611,0.1112305,77438.0,35719.0,-4.0,-0.001,-4.0,-0.001,,971.49315,1168.132369,1228.930811,1.005534,3809.7770588235294,0.012616302611586562
w2_da_b50_shr_avg,gp_regr,1.0,0.071,0.0625135,0.0327796,0.0277923,49831.0,23310.0,-4.0,-0.001,-4.0,-0.001,,3486.201573,3645.901707,2511.282799,1.001017,46228.72822535212,0.0694656193559957
w2_da_b50_shr_avg,hier_2pl,1.0,51.48,49.494375000000005,29.31675,20.177625,156030.0,69798.0,-4.0,-0.001,-4.0,-0.001,,58.11206,1581.997831,110.670212,1.062242,1.1288278943278944,0.0003724415817470999
w2_da_b50_shr_avg,kidscore_momiq,1.0,0.26,0.18355100000000002,0.09962694999999999,0.0846181,125278.0,54924.0,-4.0,-0.001,-4.0,-0.001,,138.017016,304.04573,225.114223,1.036522,766.7612000000001,0.0011052767736303866
w2_da_b50_shr_avg,kronecker_gp,1.0,16.245,14.284775000000002,7.4687275,6.2385475,143222.0,65896.0,-4.0,-0.001,-4.0,-0.001,,12.741974,166.368448,30.384986,1.232753,0.7955281263657364,8.923323192103861e-05
w2_da_b50_shr_avg,logmesquite_logvash,1.0,0.105,0.090954125,0.0479848,0.042969325,162889.0,74871.0,-4.0,-0.001,-4.0,-0.001,,250.191155,435.405207,353.068956,1.013491,2438.4305746268656,0.0015359610225368196
w2_da_b50_shr_avg,lotka_volterra,1.0,5.27,3.9151425,2.3940975,1.521045,140695.0,71578.0,-4.0,-0.001,-4.0,-0.001,,10.282622,34.936942,13.639413,1.314015,1.9511616698292222,6.838577566140382e-05
w2_da_b50_shr_avg,low_dim_gauss_mix,1.0,5.488,4.2091650000000005,2.3835975,1.8255675,89048.0,35879.0,-4.0,-0.001,-4.0,-0.001,,713.397835,1479.19447,748.721952,1.006745,191.20821093540607,0.00915504639135568
w2_da_b50_shr_avg,lsat_model,1.0,7.491,6.993685000000001,4.1036975,2.8899875,150408.0,69070.0,-4.0,-0.001,-4.0,-0.001,,673.866195,3829.375838,1055.816559,1.009683,74.97815891926392,0.004516892746065367
w2_da_b50_shr_avg,pilots,1.0,0.187,0.11178742499999998,0.044207224999999996,0.07140094999999999,277610.0,168367.0,-4.0,-0.001,-4.0,-0.001,,4.603786,325.972181,12.046373,2.946033,23.609158974358976,1.5900894553241463e-05
w2_da_b50_shr_avg,radon_partially_pooled_noncentered,1.0,17.528,16.7716325,8.161215,8.6104175,149783.0,69576.0,-4.0,-0.001,-4.0,-0.001,,106.296204,1794.359918,126.614356,1.050587,4.563635754765585,0.0006695697341152608
w2_da_b50_shr_avg,radon_variable_intercept_slope_noncentered,1.0,1.739,1.5106025,0.8266242500000001,0.6888894999999999,132940.0,61290.0,-4.0,-0.001,-4.0,-0.001,,98.761945,1568.75468,158.893422,1.041827,54.32450220022002,0.0006967136377103997
w2_da_b50_shr_avg,wells_dist100_model,1.0,0.925,0.87161425,0.506139,0.36547525000000003,58639.0,26980.0,-4.0,-0.001,-4.0,-0.001,,929.515424,950.564071,1248.417051,1.003496,1004.8815394594594,0.015456888120260743
w3_mdt7,accel_gp,1.0,1.587,1.22375075,0.6460557499999999,0.59668725,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,2.540805293005671,1.575076170684833e-05
w3_mdt7,arma11,0.5,0.558,0.51816675,0.2580905,0.26007624999999995,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,7.22710441720629,1.575076170684833e-05
w3_mdt7,blr,1.0,0.11,0.09567300000000001,0.0477876,0.049138975,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,36.656890909090905,1.575076170684833e-05
w3_mdt7,bym2_offset_only,1.0,14.528,11.319332499999998,6.0701475,5.249185,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.27755079845814973,1.575076170684833e-05
w3_mdt7,diamonds,1.0,3.507,3.3331150000000003,1.69922,1.5798825,256232.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,1.1497741659538065,1.5736746386087606e-05
w3_mdt7,dogs_hierarchical,1.0,1.065,0.8320865,0.410254,0.41881650000000004,48877.0,23510.0,-4.0,-0.001,-4.0,-0.001,,1564.607101,3915.617038,1789.23823,1.003102,1469.1146488262912,0.03306998438028407
w3_mdt7,eight_schools_centered,1.0,0.046,0.0317435,0.013636249999999999,0.016212974999999998,146396.0,75396.0,-4.0,-0.001,-4.0,-0.001,,108.469149,370.362705,120.256865,1.039504,1972.1663454545455,0.0007409297316866581
w3_mdt7,eight_schools_noncentered,1.0,0.039,0.020990985,0.0108787675,0.0104415175,69309.0,33865.0,-4.0,-0.001,-4.0,-0.001,,1598.016451,3013.063703,1495.6723,1.003075,44127.20458974359,0.023090721194694103
w3_mdt7,garch11,1.0,0.31,0.27902925,0.14814875,0.1308805,73678.0,35623.0,-4.0,-0.001,-4.0,-0.001,,915.109701,1251.469606,1254.154164,1.003106,2933.0439134615385,0.012420392803822036
w3_mdt7,gp_regr,1.0,0.076,0.067585675,0.035619374999999995,0.031941375,47130.0,22814.0,-4.0,-0.001,-4.0,-0.001,,3584.731357,3821.6052,2390.305164,1.003236,46826.77465789474,0.07800355463922012
w3_mdt7,hier_2pl,1.0,122.387,101.68985,49.0806,52.493275,274982.0,146937.0,-4.0,-0.001,-4.0,-0.001,,5.296999,11.886106,4.032258,2.096131,0.037526116680245115,1.7594963660762923e-05
w3_mdt7,kidscore_momiq,1.0,0.411,0.39113575,0.193262,0.19547325,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,9.810846715328466,1.575076170684833e-05
w3_mdt7,kronecker_gp,1.0,48.111000000000004,40.697762499999996,18.7747875,21.922975,362842.5,190715.5,-4.0,-0.001,-4.0,-0.001,,7.0261545000000005,20.7719275,4.032258,1.5804835000000002,0.1471589100049374,1.9365282407702365e-05
w3_mdt7,logmesquite_logvash,1.0,0.12,0.09938985,0.055033725000000006,0.044878825,177577.0,77949.0,-4.0,-0.001,-4.0,-0.001,,128.831311,235.134014,85.600119,1.029792,1073.5942583333333,0.0007254954808336665
w3_mdt7,lotka_volterra,1.0,7.839,5.07125,2.936295,1.9629750000000001,198624.0,96013.0,-4.0,-0.001,-4.0,-0.001,,58.167457,917.352424,26.400774,1.059493,7.420264957264957,0.0003644691688336101
w3_mdt7,low_dim_gauss_mix,1.0,12.42,7.8431675,4.5411125000000006,3.302055,143795.0,61619.0,-4.0,-0.001,-4.0,-0.001,,7.183503,7.237739,4.032258,1.530898,0.5345426919656092,5.0155081887409156e-05
w3_mdt7,lsat_model,1.0,13.272,8.8077875,5.460017499999999,3.34777,169105.0,67334.0,-4.0,-0.001,-4.0,-0.001,,7.183739,54.610679,4.032258,1.54811,0.5412702682338758,4.248093787883268e-05
w3_mdt7,pilots,1.0,0.161,0.11935067499999999,0.07027992500000001,0.051938525,306694.0,132046.0,-4.0,-0.001,-4.0,-0.001,,4.436781,404.191018,11.857255,3.411902,27.557645962732916,1.4537415143432868e-05
w3_mdt7,radon_partially_pooled_noncentered,1.0,33.281,31.992224999999998,15.931625,15.98965,255992.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.12115795799405066,1.5751500046876463e-05
w3_mdt7,radon_variable_intercept_slope_noncentered,1.0,3.529,2.48915825,1.33226675,1.10179675,185387.0,85963.0,-4.0,-0.001,-4.0,-0.001,,4.399387,7.261222,4.032258,3.715133,1.23498866534429,2.3509064821157903e-05
w3_mdt7,wells_dist100_model,1.0,0.948,0.8826035,0.47411049999999993,0.42768175,54744.0,26088.0,-4.0,-0.001,-4.0,-0.001,,796.549234,814.0088,1169.365265,1.003511,796.549234,0.014894895732824712
w3_mst31,accel_gp,1.0,1.651,1.39751,0.74197175,0.65553825,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,2.4423125378558446,1.575076170684833e-05
w3_mst31,arma11,0.5,0.6034999999999999,0.562970375,0.285126875,0.2778435,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,6.702106097661737,1.575076170684833e-05
w3_mst31,blr,1.0,0.115,0.090818025,0.045990699999999995,0.044827325,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,35.06311304347825,1.575076170684833e-05
w3_mst31,bym2_offset_only,1.0,16.976,12.850132499999999,6.1664125,6.683719999999999,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.23752697926484448,1.575076170684833e-05
w3_mst31,diamonds,1.0,3.335,3.1858125,1.51983,1.6659825,256232.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,1.2090728635682157,1.5736746386087606e-05
w3_mst31,dogs_hierarchical,1.0,1.07,0.8267965,0.4060325,0.420764,48877.0,23510.0,-4.0,-0.001,-4.0,-0.001,,1564.607101,3915.617038,1789.23823,1.003102,1575.636556898288,0.03306998438028407
w3_mst31,eight_schools_centered,1.0,0.044,0.03140485,0.01451935,0.016383025,142972.0,72437.0,-4.0,-0.001,-4.0,-0.001,,113.45741,343.624622,88.464595,1.034845,2836.43525,0.0007935638446688862
w3_mst31,eight_schools_noncentered,1.0,0.038,0.0193963925,0.0101286725,0.0102204975,69309.0,33865.0,-4.0,-0.001,-4.0,-0.001,,1598.016451,3013.063703,1495.6723,1.003075,43189.63381081081,0.023090721194694103
w3_mst31,garch11,1.0,0.304,0.27819825,0.1435495,0.13357125,73569.0,35514.0,-4.0,-0.001,-4.0,-0.001,,946.355733,1251.469606,1254.154164,1.00327,3052.760429032258,0.012868934877206343
w3_mst31,gp_regr,1.0,0.091,0.07487869999999999,0.0384854,0.038090399999999996,47130.0,22814.0,-4.0,-0.001,-4.0,-0.001,,3584.731357,3821.6052,2390.305164,1.003236,39108.07553846154,0.07800355463922012
w3_mst31,hier_2pl,1.0,125.478,112.9311,52.629450000000006,53.65015,274982.0,146937.0,-4.0,-0.001,-4.0,-0.001,,5.296999,11.886106,4.032258,2.096131,0.03596257094750563,1.7594963660762923e-05
w3_mst31,kidscore_momiq,1.0,0.42,0.395341,0.192471,0.20381875000000002,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,9.600614285714284,1.575076170684833e-05
w3_mst31,kronecker_gp,1.0,53.066500000000005,44.598075,20.8582,23.739874999999998,362842.5,190715.5,-4.0,-0.001,-4.0,-0.001,,7.0261545000000005,20.7719275,4.032258,1.5804835000000002,0.1324409055082913,1.9365282407702365e-05
w3_mst31,logmesquite_logvash,1.0,0.125,0.113326275,0.06614855,0.047177725000000004,177671.0,78700.0,-4.0,-0.001,-4.0,-0.001,,126.32604,236.762864,265.745209,1.043648,1010.60832,0.0007110110259974898
w3_mst31,lotka_volterra,1.0,8.135,5.56002,3.2194575000000003,1.8817525000000002,194086.0,94158.0,-4.0,-0.001,-4.0,-0.001,,7.033738,21.733936,20.36925,1.56725,1.0704212448637955,5.012676829224837e-05
w3_mst31,low_dim_gauss_mix,1.0,12.884,8.488427499999998,4.55077,3.338965,143795.0,61619.0,-4.0,-0.001,-4.0,-0.001,,7.183503,7.237739,4.032258,1.530898,0.49445015768545175,5.0155081887409156e-05
w3_mst31,lsat_model,1.0,12.782,8.168995,4.9212125,3.2477825,169152.0,67560.0,-4.0,-0.001,-4.0,-0.001,,7.206347,56.02017,4.032258,1.555364,0.5637886872163981,4.260278920734014e-05
w3_mst31,pilots,1.0,0.199,0.134753825,0.07977917500000001,0.05734265000000001,306694.0,132046.0,-4.0,-0.001,-4.0,-0.001,,4.458538,416.959415,11.217159,3.312066,22.404713567839195,1.4537415143432868e-05
w3_mst31,radon_partially_pooled_noncentered,1.0,32.414,31.295424999999998,15.426400000000001,16.3823,255992.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.12439865490220274,1.5751500046876463e-05
w3_mst31,radon_variable_intercept_slope_noncentered,1.0,3.653,2.61575475,1.43014575,1.185609,185387.0,85963.0,-4.0,-0.001,-4.0,-0.001,,4.399387,7.261222,4.032258,3.715133,1.1930673419107583,2.3509064821157903e-05
w3_mst31,wells_dist100_model,1.0,0.999,0.94903825,0.51561575,0.4274285,54744.0,26088.0,-4.0,-0.001,-4.0,-0.001,,796.549234,814.0088,1169.365265,1.003511,851.0141388888887,0.014894895732824712
w3_mst63,accel_gp,1.0,1.764,1.3380412499999998,0.6717642500000001,0.666277,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,2.285860544217687,1.575076170684833e-05
w3_mst63,arma11,0.5,0.6735,0.652601,0.331953375,0.320647625,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,5.9920431113229276,1.575076170684833e-05
w3_mst63,blr,1.0,0.132,0.11748092499999999,0.0611644,0.0590824,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,30.54740909090909,1.575076170684833e-05
w3_mst63,bym2_offset_only,1.0,18.741,13.45459,6.0835625,7.3640550000000005,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,0.21515703537698094,1.575076170684833e-05
w3_mst63,diamonds,1.0,4.015,3.8921275,1.9166374999999998,1.9279425,256232.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,1.0042983810709838,1.5736746386087606e-05
w3_mst63,dogs_hierarchical,1.0,1.297,1.0119865000000001,0.48814625,0.51377575,48877.0,23510.0,-4.0,-0.001,-4.0,-0.001,,1564.607101,3915.617038,1789.23823,1.003102,1206.3277571318429,0.03306998438028407
w3_mst63,eight_schools_centered,1.0,0.053,0.034688525000000005,0.016614499999999997,0.018074024999999997,142972.0,72437.0,-4.0,-0.001,-4.0,-0.001,,113.45741,343.624622,88.464595,1.034845,2140.7058490566037,0.0007935638446688862
w3_mst63,eight_schools_noncentered,1.0,0.039,0.023238225,0.011293025,0.011945200000000001,69309.0,33865.0,-4.0,-0.001,-4.0,-0.001,,1598.016451,3013.063703,1495.6723,1.003075,40814.43269230769,0.023090721194694103
w3_mst63,garch11,1.0,0.351,0.3300545,0.16783499999999998,0.16221950000000002,73569.0,35514.0,-4.0,-0.001,-4.0,-0.001,,946.355733,1251.469606,1254.154164,1.00327,2520.8653504273507,0.012868934877206343
w3_mst63,gp_regr,1.0,0.09,0.078856125,0.039076324999999995,0.0386088,47130.0,22814.0,-4.0,-0.001,-4.0,-0.001,,3584.731357,3821.6052,2390.305164,1.003236,39830.34841111112,0.07800355463922012
w3_mst63,hier_2pl,1.0,132.785,114.298075,53.588950000000004,63.1221,274982.0,146937.0,-4.0,-0.001,-4.0,-0.001,,5.296999,11.886106,4.032258,2.096131,0.030446669428022745,1.7594963660762923e-05
w3_mst63,kidscore_momiq,1.0,0.477,0.45023075,0.22560449999999999,0.22253825,256004.0,128000.0,-4.0,-0.001,-4.0,-0.001,,4.032258,4.032258,inf,-inf,8.45337106918239,1.575076170684833e-05
w3_mst63,kronecker_gp,1.0,48.6015,40.6841,19.2869,21.397199999999998,362842.5,190715.5,-4.0,-0.001,-4.0,-0.001,,7.0261545000000005,20.7719275,4.032258,1.5804835000000002,0.14527567151472714,1.9365282407702365e-05
w3_mst63,logmesquite_logvash,1.0,0.141,0.12095355,0.0690215,0.0559296,177671.0,78700.0,-4.0,-0.001,-4.0,-0.001,,126.32604,236.762864,265.745209,1.043648,923.8549574468087,0.0007110110259974898
w3_mst63,lotka_volterra,1.0,9.176,6.14146,3.2879475,2.25341,194086.0,94158.0,-4.0,-0.001,-4.0,-0.001,,7.033738,21.733936,20.36925,1.56725,1.1986601908657122,5.012676829224837e-05
w3_mst63,low_dim_gauss_mix,1.0,13.421,7.700105,4.50834,3.191765,143795.0,61619.0,-4.0,-0.001,-4.0,-0.001,,7.183503,7.237739,4.032258,1.530898,0.5373705387079949,5.0155081887409156e-05
w3_mst63,lsat_model,1.0,15.174,10.0066075,6.127215,3.8793925,169152.0,67560.0,-4.0,-0.001,-4.0,-0.001,,7.206347,56.02017,4.032258,1.555364,0.46959122898475175,4.260278920734014e-05
w3_mst63,pilots,1.0,0.2,0.145132125,0.09005880000000001,0.05907037500000001,306694.0,132046.0,-4.0,-0.001,-4.0,-0.001,,4.458538,416.959415,11.217159,3.312066,22.75926,1.4537415143432868e-05
